ens_id,name,log2FC,aveEXP,t,p-value,q-value
"ENSG00000177990","DPY19L2","-2.83","0.88","-12.86","8.15e-31","4.96e-30"
"ENSG00000178031","ADAMTSL1","-2.18","0.59","-11.05","2.95e-24","1.22e-23"
"ENSG00000178078","STAP2","2.27","6.13","8.82","7.25e-17","1.78e-16"
"ENSG00000178363","CALML3","4.01","5.41","4.23","3.09e-05","2.03e-05"
"ENSG00000178372","CALML5","3.74","5.06","3.77","0.000194","0.000111"
"ENSG00000178498","DTX3","-2.15","3.95","-7.73","1.39e-13","2.59e-13"
"ENSG00000178531","CTXN1","-2.01","2.77","-5.29","2.23e-07","2.03e-07"
"ENSG00000178878","APOLD1","-2.36","1.94","-11.26","5.4e-25","2.32e-24"
"ENSG00000178919","FOXE1","2.09","2.47","4.74","3.24e-06","2.49e-06"
"ENSG00000178934","LGALS7B","4.92","7.49","5.03","8.08e-07","6.79e-07"
"ENSG00000178999","AURKB","4.77","5.61","24.25","1.66e-74","2.12e-72"
"ENSG00000179051","RCC2","2.08","6.57","11.17","1.05e-24","4.44e-24"
"ENSG00000179094","PER1","-2.80","4.47","-9.10","9.73e-18","2.54e-17"
"ENSG00000179348","GATA2","-2.59","2.74","-7.96","3.09e-14","6.06e-14"
"ENSG00000179750","APOBEC3B","3.95","4.56","9.16","6.39e-18","1.69e-17"
"ENSG00000179820","MYADM","-2.37","4.44","-5.30","2.11e-07","1.93e-07"
"ENSG00000179913","B3GNT3","2.01","3.40","3.89","0.000123","7.28e-05"
"ENSG00000179954","SSC5D","-2.83","1.49","-9.65","1.67e-19","4.94e-19"
"ENSG00000180190","TDRP","-2.09","1.39","-6.62","1.54e-10","2.09e-10"
"ENSG00000180440","SERTM1","-3.20","0.35","-16.29","6.64e-44","8.21e-43"
"ENSG00000180447","GAS1","-2.30","2.52","-5.69","2.79e-08","2.89e-08"
"ENSG00000180543","TSPYL5","-2.22","1.02","-8.04","1.78e-14","3.58e-14"
"ENSG00000180739","S1PR5","2.69","3.59","5.68","2.97e-08","3.06e-08"
"ENSG00000180921","FAM83H","3.57","5.06","14.65","1.41e-37","1.22e-36"
"ENSG00000181019","NQO1","2.32","6.61","5.32","1.96e-07","1.8e-07"
"ENSG00000181234","TMEM132C","-3.39","0.29","-24.66","4.76e-76","6.96e-74"
"ENSG00000181449","SOX2","2.55","3.72","3.84","0.000149","8.69e-05"
"ENSG00000181649","PHLDA2","2.51","5.13","8.45","1.05e-15","2.38e-15"
"ENSG00000181856","SLC2A4","-2.55","0.56","-19.46","2.96e-56","7.75e-55"
"ENSG00000181885","CLDN7","3.96","7.03","11.81","5.8e-27","2.76e-26"
"ENSG00000182054","IDH2","2.14","7.29","9.31","2.03e-18","5.51e-18"
"ENSG00000182107","TMEM30B","2.09","4.06","8.05","1.67e-14","3.37e-14"
"ENSG00000182175","RGMA","-2.24","3.21","-5.53","6.53e-08","6.4e-08"
"ENSG00000182195","LDOC1","-3.32","2.51","-6.84","3.97e-11","5.77e-11"
"ENSG00000182310","SPACA6","-2.22","2.65","-8.54","5.42e-16","1.25e-15"
"ENSG00000182326","C1S","-2.59","6.12","-6.27","1.15e-09","1.41e-09"
"ENSG00000182379","NXPH4","3.24","3.67","7.04","1.14e-11","1.75e-11"
"ENSG00000182481","KPNA2","3.25","6.79","19.04","1.28e-54","3.08e-53"
"ENSG00000182534","MXRA7","-2.45","4.94","-8.11","1.12e-14","2.31e-14"
"ENSG00000182575","NXPH3","-2.93","0.95","-13.68","7.41e-34","5.27e-33"
"ENSG00000182636","NDN","-4.12","2.18","-14.80","3.86e-38","3.43e-37"
"ENSG00000182771","GRID1","-2.30","0.61","-17.85","5.88e-50","1.03e-48"
"ENSG00000182782","HCAR2","2.50","3.66","4.63","5.4e-06","4.04e-06"
